Source_Node_u,Target_Node_v,Weight_Distance_km,Highway_Type,Is_Oneway
376,4369,0.022524504100378494,service,False
377,1181,0.013526695522656909,service,False
377,2380,0.011305427105988052,service,False
378,5596,0.02992910207177173,service,False
379,1311,0.07588462039872194,residential,False
379,2622,0.0273543380046693,residential,False
379,3433,0.010808020384425849,service,False
379,4962,0.030469701640633635,residential,False
380,437,0.01340719762218753,residential,False
380,3281,0.1500029762083855,residential,False
381,552,0.05536215555823222,tertiary,False
381,1308,0.026808276751121206,tertiary,False
381,4443,0.007717953294816299,residential,False
382,3739,0.005052549097567234,service,False
382,5437,0.016613710975644857,service,False
383,3567,0.06857870411234988,residential,False
383,3609,0.030024168773098638,residential,False
383,4826,0.025238107720119442,residential,False
384,1561,0.0023537862132633255,service,True
385,1654,0.043917951630706456,service,False
385,4013,0.024435804309590605,residential,False
385,4946,0.036994575394727724,residential,False
386,2482,0.009409908108456207,service,False
386,4981,0.008696335416719636,service,False
387,725,0.016252630892750638,service,False
387,761,0.005696446668986042,residential,False
387,5100,0.016698391962218503,residential,False
388,1251,0.013734053308574058,service,False
388,4257,0.015180655932660778,residential,False
388,5244,0.032248856642623065,residential,False
389,1245,0.0016602271268604703,service,False
389,2984,0.0031973239938932565,service,False
390,525,0.01471096726425131,service,False
390,3337,0.05249966001567275,service,False
390,4657,0.026520290367872325,service,False
391,3576,0.005029739361904772,service,False
391,4029,0.014166016669257424,service,False
392,2852,0.09059717092305548,service,False
392,3844,0.014217033454191943,service,False
393,2280,0.010570132324748164,primary_link,False
393,2337,0.02139203493276995,primary,True
394,2064,0.0039369967655729894,service,False
395,1219,0.015797155356901328,residential,False
396,2233,0.013776636170313479,service,False
396,3978,0.013358012149899139,service,False
396,5349,0.01563269450098184,service,False
397,514,0.00197294296819176,service,False
397,2209,0.0038729535366841257,service,False
398,2572,0.01681314106703734,tertiary,False
398,3431,0.10987750122896454,tertiary,False
399,3254,0.009505082158236764,service,False
399,3573,0.02280078905445157,service,False
400,5109,0.011394987998286863,residential,False
401,3741,0.005509701964327614,service,False
401,4667,0.00684551301972644,service,False
402,4626,0.005421286572087471,residential,False
402,5464,0.13775669875044583,residential,False
403,121,0.028900016148945176,primary,True
404,5249,0.012762486152825782,tertiary,True
404,5398,0.009732209998457756,tertiary,False
405,3328,0.012356165450693193,service,False
405,3923,0.012525490102708264,service,False
406,4369,0.024081313560785356,service,False
407,545,0.03501714939575049,service,False
407,3309,0.020173803939702604,service,False
408,1619,0.043204411191104866,service,False
408,5143,0.002294579234267428,service,False
409,2772,0.007096696355852664,service,True
410,4317,0.039056298871031125,service,False
411,2032,0.009333076112739817,residential,False
411,3383,0.033390101176943555,residential,False
412,1255,0.018478591184807925,residential,True
412,4018,0.04021162832721057,residential,False
413,2624,0.003668498185767757,service,False
413,3118,0.004129470023994952,service,False
414,1752,0.0017126704132998075,service,False
414,4451,0.00494140773149835,service,False
415,482,0.014094322304498095,tertiary,False
415,902,0.01805699739729534,service,False
415,4246,0.011214006909272652,tertiary,False
416,1476,0.020701767900865142,service,False
416,3013,0.02406441073459644,tertiary,False
416,3429,0.014208722126034723,tertiary,False
417,308,0.038480645782425126,residential,False
417,4628,0.015990329742367918,residential,False
418,629,0.004235647480509773,service,False
418,2905,0.004248457920006806,service,False
419,1682,0.005847134819813316,service,False
419,2263,0.05109642529748428,service,False
420,1344,0.01712027004311954,tertiary,False
420,4961,0.011644066627315304,tertiary,False
421,2358,0.017372536300932016,service,True
422,367,0.005682830228071085,service,False
422,2087,0.01910408619307507,service,False
423,316,0.010342857604454551,service,False
423,477,0.007221592560972567,service,False
424,1071,0.02186856563290808,service,False
424,5332,0.006808338541900056,service,False
425,2551,0.013029863599507604,tertiary,False
425,5087,0.06560511871572308,tertiary,False
426,2269,0.004242302324638385,service,False
426,5663,0.004234822114245081,service,False
427,1911,0.0073471067383616955,service,False
427,2710,0.06403727544751657,residential,False
427,4397,0.01001703725027582,residential,False
428,3876,0.017139082441600235,service,False
429,2024,0.018223969503310483,service,False
429,5641,0.03902240720752288,service,False
430,956,0.024054984598506773,service,False
430,969,0.012032999186291402,service,False
430,3400,0.007996329607261158,service,False
431,691,0.036400775226537285,service,False
431,2209,0.07991516072768598,service,False
431,2354,0.0038528613547988214,service,False
431,2919,0.002602975572451717,service,False
432,96,0.03409786626662491,service,False
432,117,0.01091089764529597,service,False
433,550,0.013772864557327395,service,False
433,612,0.003910338644758067,service,False
434,1818,0.03424569299405813,service,False
434,3693,0.033410742386763635,service,False
435,1281,0.0033533994627105864,service,False
435,1989,0.021700866458405906,service,False
436,1055,0.016810795456843712,service,False
436,4769,0.00511013839809801,service,False
437,380,0.01340719762218753,residential,False
437,1190,0.014909250572347977,tertiary,True
437,4847,0.014686428855650555,residential,False
438,78,0.07014848333171902,residential,False
438,1151,0.015237432494879332,residential,False
439,457,0.008387179209085776,residential,False
439,1477,0.07631871008433044,service,False
439,3844,0.03312429009134637,residential,False
440,315,0.06394369076598144,service,False
440,3495,0.019005868234355523,service,False
440,4024,0.015508924021463288,service,False
441,4581,0.07497011816913891,residential,True
442,4227,0.02210003488280697,primary,True
443,2114,0.12737117699916387,residential,False
443,3914,0.01178440589074312,residential,False
444,735,0.06166817063307779,tertiary,False
444,4088,0.041558406542656044,tertiary,False
445,2297,0.0004531635608956968,residential,False
445,5500,0.0010182254614617445,residential,False
446,850,0.010506321667136486,primary,True
446,2289,0.013302640779626111,residential,False
447,620,0.01914460031688785,residential,False
447,3730,0.0038796955658299283,residential,False
448,478,0.009063903047886608,service,False
448,5414,0.07075298467547972,service,False
449,1949,0.020142737088691524,service,False
449,1985,0.05428141441994339,service,False
449,5039,0.011439876611048177,service,False
450,3107,0.034605787097467935,service,False
450,3812,0.0054895082776252,service,False
451,3610,0.01875005092645161,service,False
451,4422,0.029912726494148324,service,False
452,5130,0.03150065947327956,service,False
452,5468,0.02745131169140936,service,False
453,3168,0.1563968916882784,residential,True
454,1068,0.007295588924201295,service,False
454,3378,0.009268085728601798,service,False
455,1855,0.003871011088151499,secondary,False
455,4891,0.030967010776561544,secondary,False
456,314,0.0021992005258122406,service,False
456,4774,0.0033727770639125085,service,False
457,439,0.008387179209085776,residential,False
457,3754,0.09469030154681898,residential,False
458,4351,0.013181819911723396,service,True
459,2122,0.0010123229088143029,residential,False
459,2402,0.0011008297740041357,residential,False
460,2222,0.026812620853441767,residential,False
460,3267,0.0296251330638725,service,False
460,3555,0.016328539557364956,service,False
460,5295,0.04209197527567202,residential,False
461,957,0.035414783604235084,residential,False
461,2152,0.06724678761172326,residential,False
461,5458,0.027613656463265426,residential,False
462,116,0.019381391066371143,service,False
462,215,0.0046041448814079095,service,False
462,3832,0.0032567652522265977,service,False
463,3916,0.006762937234091716,residential,False
463,5291,0.0037237710629645752,residential,False
464,3667,0.03701405553382537,service,False
464,3869,0.013632720443991424,service,False
465,1554,0.032204732533283736,primary,True
465,1998,0.009273791288355367,residential,False
466,3849,0.00843714700484805,residential,False
466,3865,0.006921588649788548,residential,False
467,930,0.03445413658308204,secondary,False
467,3242,0.13425301176958224,secondary,False
468,2842,0.07261311314014149,residential,False
468,3060,0.007037815247659753,residential,False
469,4042,0.013194038058407864,residential,False
469,4982,0.016175556567319782,residential,False
470,655,0.051939648572319946,service,False
471,4055,0.03886059740389574,service,False
471,4905,0.007177879561535107,service,False
472,3939,0.018914537484493545,primary,True
473,2039,0.03726472872735414,service,False
473,3917,0.04683247088476755,service,False
474,103,0.04441143097291747,service,False
474,1605,0.026749355170730058,service,False
474,1635,0.005096524696261383,service,False
475,1378,0.00802398982636196,service,False
475,2236,0.008026257914204612,service,False
476,321,0.009323248870352085,service,False
476,1945,0.008392802118208621,service,False
477,423,0.007221592560972567,service,False
477,1267,0.0042244567027343105,service,False
478,448,0.009063903047886608,service,False
478,2326,0.0076529347730008405,service,False
479,4105,0.006315871833345651,service,False
479,4782,0.00979534642279923,service,False
480,3150,0.021926340892682444,service,False
480,5682,0.008779977799538244,service,False
481,1050,0.05488183704274001,tertiary,False
481,3613,0.01425955453320408,tertiary,False
481,5513,0.0052093894959497735,service,False
482,415,0.014094322304498095,tertiary,False
482,622,0.03369002615404563,residential,False
482,2657,0.0028573914408700604,tertiary,False
483,1054,0.031303223039542284,service,False
483,4485,0.007137949715332426,service,False
484,41,0.0015426254857685987,service,False
484,576,0.021562002067360777,service,False
485,3352,0.013039269792076051,residential,False
485,3888,0.013611245381462784,service,False
485,4829,0.011824558092688616,residential,False
486,366,0.00769035724804931,tertiary_link,True
487,63,0.005881451388566288,tertiary,False
487,2994,0.00298483217869728,tertiary,False
488,1590,0.006184040753547155,service,False
488,2046,0.014056416166206441,service,False
488,2735,0.009973493914096862,service,False
489,837,0.0039009161209566405,service,False
489,3737,0.012073224523437197,service,False
489,5360,0.016798630334655715,service,False
490,26,0.07395299635089313,service,False
490,1660,0.010328889335170096,service,False
490,4106,0.012087334274828705,service,False
491,5135,0.028721833821348474,residential,False
492,2424,0.008662268728356732,service,False
493,4716,0.022989207635769986,primary,True
494,1548,0.005837543643275111,service,False
494,2026,0.010197285672805931,service,False
495,3922,0.012035453159093741,residential,True
496,1982,0.008690201925147625,service,False
496,3411,0.002478306486965868,service,False
497,1357,0.04359648977046339,service,False
497,3459,0.023570887611217138,residential,False
497,4567,0.004274901339252968,residential,False
498,4014,0.0051844461788112,service,False
498,4297,0.11058015426596515,tertiary,True
499,84,0.06522849528185629,service,False
499,1333,0.04672549798017651,service,False
499,4879,0.025908691176978232,service,False
500,3013,0.012359275521742968,tertiary,False
500,5050,0.045809283874079045,tertiary,False
500,5250,0.034469897921138345,service,False
501,283,0.008258799494951266,service,False
501,2784,0.008668859958130456,service,False
501,3546,0.021982547643883785,service,False
502,1965,0.020335486790495454,service,False
503,3988,0.03513096871699022,service,False
503,4900,0.015168151791704255,service,False
504,1588,0.007972736873957694,service,False
504,5576,0.027478624543614872,service,False
505,3046,0.014545100167487635,service,False
506,3403,0.020303409723487185,service,False
506,4689,0.007006690250050011,service,False
507,2604,0.005563908745995499,service,False
